Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000AsC7v2ISLwmF0QkgE5,18-03-2025,23:41:31,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsDbSF7AoCN7qW1ddx,19-03-2025,16:47:10,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Wednesday, 19 Mar","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-1.75,
tx_0000AsDcQAaikuXRKWZ8wj,19-03-2025,16:58:00,Card payment,Bread Ahead,🥖,Groceries,-9,GBP,-9,GBP,,Cathedral Street,,SQ *BREAD AHEAD LTD    London        GBR,,-9,
tx_0000AsF7icAOGGgeL3CeLR,20-03-2025,10:23:24,Card payment,London Bridge Railway Station,🚅,Transport,-31.7,GBP,-31.7,GBP,,20 Stainer St,,SE LONDON BRIDGE TO    LONDON-SE1    GBR,,-31.7,
tx_0000AsFmMjNwq1eGvGAWjB,20-03-2025,17:58:51,Card payment,Primark,👕,Shopping,-18.8,GBP,-18.8,GBP,,169/174 Western Road,,PRIMARK                BRIGHTON      GBR,,-18.8,
tx_0000AsHFIXY5zkX19iXOYE,21-03-2025,10:57:06,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000AsJEZQE6lFsDKOLeaH,22-03-2025,09:59:01,Monzo-to-Monzo,Rakshanda Ranadive,,General,650,GBP,650,GBP,Catering Call time ,,,,,,650
tx_0000AsJWMZTsqAHXE1sMLp,22-03-2025,13:18:23,Card payment,Ryanair,✈️,Holidays,-188.58,GBP,-188.58,GBP,,Airside Business Park,,Ryanair                London        GBR,,-188.58,
tx_0000AsJdVujts4rI4Z4hyz,22-03-2025,14:38:30,Pot transfer,CCT Pot,,Savings,-337,GBP,-337,GBP,,,,,,-337,
tx_0000AsJkbLdXzfz6igoBka,22-03-2025,15:57:56,Card payment,Klarna,💳,Bills,-34.83,GBP,-34.83,GBP,,,,KLARNA FSUK            LONDON        GBR,,-34.83,
tx_0000AsLmdW22u6jRFONbPt,23-03-2025,15:30:09,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000AsLnGNs7B35x4U4RXP,23-03-2025,15:37:10,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsLnOgdNIswoPIAKxt,23-03-2025,15:38:41,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsMM7RKURunPt7nSJl,23-03-2025,22:07:44,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsMMHaI5zBc7x6Mesz,23-03-2025,22:09:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsPYrD5LWTbu4OpqPy,25-03-2025,11:14:36,Card payment,PureGym,🏋️‍♂️,Personal care,-28.99,GBP,-28.99,GBP,,,,PureGym Limited        Leeds         GBR,,-28.99,
tx_0000AsPb8zXynPTO7atofZ,25-03-2025,11:40:13,Card payment,PureGym,🏋️‍♂️,Personal care,-28.99,GBP,-28.99,GBP,,,,PureGym Limited        Leeds         GBR,,-28.99,
tx_0000AsPrkaXRpA9TMlcPr7,25-03-2025,14:46:18,Card payment,Tesco,🍏 ,Groceries,-3.49,GBP,-3.49,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-3.49,
tx_0000AsPwWumwErErhqZ4j3,25-03-2025,15:39:51,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-6,
tx_0000AsQ2XJY2mXAArN3wBt,25-03-2025,16:47:09,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsQ2fDAEOwqx2PZI7F,25-03-2025,16:48:35,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsQfxdzHJAZD7lRqkN,26-03-2025,00:08:55,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsQg7U3z3o5RPnc7vN,26-03-2025,00:10:41,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsRmmUHxv8FcAZOPIH,26-03-2025,13:00:02,Card payment,Iceland,❄️ ,Groceries,-11.35,GBP,-11.35,GBP,,222-226 Southwark Park Road,,ICELAND                BERMONDSEY    GBR,,-11.35,
tx_0000AsS78606txU3yRpo3d,26-03-2025,16:48:03,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsS7HWQC2Un2qPJhr7,26-03-2025,16:49:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsSenhHMVHpM1qxFdB,26-03-2025,23:05:20,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsSev6PNTJDhr6jmi1,26-03-2025,23:06:40,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsU61j5RTG0cbCPrQ9,27-03-2025,15:45:07,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsU69Q2QB3euVIJ11N,27-03-2025,15:46:30,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsUluTYX0nezOPBrqT,27-03-2025,23:34:25,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsUm1YuLVoXbbMlJNR,27-03-2025,23:35:42,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsWKerrAaOwRF3JgK9,28-03-2025,17:38:29,Bacs (Direct Credit),Accor Hotels,,Income,1284.67,GBP,1284.67,GBP,2193    01013514,,,2193    01013514,,,1284.67
tx_0000AsWKkywFAXRrj0ECjx,28-03-2025,17:39:35,Pot transfer,Holiday Pot,,Savings,-1200,GBP,-1200,GBP,,,,,,-1200,
tx_0000AsWMpg0NBr3RYiZKKn,28-03-2025,18:02:51,Card payment,Barrio,🍸,Eating out,-16,GBP,-16,GBP,,141-143 Shoreditch High Street,,Barrio Shoreditch      London        GBR,,-16,
tx_0000AsWaM8wwPPkgZmhKSY,28-03-2025,20:34:23,Card payment,Dishoom,🍽,Eating out,-11.14,GBP,-11.14,GBP,,141-143 Shoreditch High St,,SUNDAY*Dishoom Shoredi London        GBR,,-11.14,
tx_0000AsWshTubStG4ynGbMD,28-03-2025,23:59:55,Flex,Ryanair,✈️,Holidays,188.58,GBP,188.58,GBP,Returned for Ryanair,,,Flex,,,188.58
tx_0000AsWsk2C6yUjK2UQr3Z,29-03-2025,00:00:23,Flex,,,Transfers,-63,GBP,-63,GBP,Early payment towards Ryanair,,,Flex,,-63,
tx_0000AsWssF13BjIH1MFmTq,29-03-2025,00:01:52,Flex,,,Transfers,-63,GBP,-63,GBP,Extra payment,,,Flex,,-63,
tx_0000AsWt1PYhMNxoD1Fegz,29-03-2025,00:03:31,Pot transfer,CCT Pot,,Savings,-63,GBP,-63,GBP,,,,,,-63,
tx_0000AsWt4sJusjcvaq5hZ3,29-03-2025,00:04:09,Pot transfer,Holiday Pot,,Savings,500,GBP,500,GBP,,,,,,,500
tx_0000AsWt8fn7PEeHnSUTEv,29-03-2025,00:04:50,Faster payment,Atharv Yenpure,,Rent,-525,GBP,-525,GBP,Rent April,,,Rent April,,-525,
tx_0000AsY0RWG3y4iNqYs0ou,29-03-2025,13:01:23,Card payment,Transport for London,🚆,Transport,-3.5,GBP,-3.5,GBP,"Travel charge for Friday, 28 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-3.5,
tx_0000Asa62x3iAsUHJRUC0n,30-03-2025,13:13:36,Card payment,British Gas,🇬🇧💨,Bills,-62,GBP,-62,GBP,,Bgs Finance,,BRITISH GAS            LEEDS         GBR,,-62,
tx_0000Asa6LBYH1pRl3EkkKY,30-03-2025,13:16:54,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000AsaKQidspDBjufIppT,30-03-2025,15:54:46,Card payment,Klarna,💳,Bills,0,GBP,0,GBP,Active card check,,,KLARNA*KLARNA SHOPPI   LONDON        GBR,,0,
tx_0000AsaKnneON3mj3tAOht,30-03-2025,15:58:56,Card payment,Klarna,💳,Bills,-15.33,GBP,-15.33,GBP,,,,Klarna*Klarna          London        GBR,,-15.33,
tx_0000AsbTWAZzTZd0sDFlPV,31-03-2025,05:11:19,monzo_paid,,,Bills,-7,GBP,-7,GBP,,,,Perks,,-7,
tx_0000AscXKeUP2XFwEbMPyr,31-03-2025,17:28:45,Card payment,Tortilla,🌯,Eating out,-8.4,GBP,-8.4,GBP,,"213 The Balcony, First Floor, Westfield, London",,TORTILLA WESTFIELD STR LONDON        GBR,,-8.4,
tx_0000Ase149dLBXMf5xPn2v,01-04-2025,10:36:38,Card payment,Transport for London,🚆,Transport,-4.1,GBP,-4.1,GBP,"Travel charge for Monday, 31 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-4.1,
tx_0000AseRg4K9yGqWgubNZL,01-04-2025,15:34:49,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-6,
tx_0000AseRldQStKLPBQ2Eef,01-04-2025,15:35:49,Pot transfer,Holiday Pot,,Savings,52,GBP,52,GBP,,,,,,,52
tx_0000AseSxsO9BbuGc0jDaz,01-04-2025,15:49:15,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AseT4kwFHeItX7xSt8,01-04-2025,15:50:29,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Asf5c681JklgkjEmdl,01-04-2025,23:02:18,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Asf5jrG8U6QnqUhGlN,01-04-2025,23:03:42,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsgJevqFc2ReeS2I2D,02-04-2025,13:14:24,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsgJm2pS26l9v78K7m,02-04-2025,13:15:41,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsgKqE7k51Pu6Equo5,02-04-2025,13:27:39,Card payment,German Doner Kebab,🍖,Eating out,-5,GBP,-5,GBP,,222-224 Borough High Street,,German Doner Kebab     London        GBR,,-5,
tx_0000AsgMw6k6dVTkSAbShn,02-04-2025,13:51:07,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsgN5ALOcDbz1NnxMv,02-04-2025,13:52:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Ash4nVWxVAMLGZcC2M,02-04-2025,22:02:35,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Ash4w9UKp93uNU8ibR,02-04-2025,22:04:09,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsiSGSzSW9jscPOfon,03-04-2025,14:00:15,Card payment,Tesco,🍏 ,Groceries,-5.34,GBP,-5.34,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-5.34,
tx_0000AsibefFTUZjrOhwaO5,03-04-2025,15:45:28,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsibmULFvYiHqYv1er,03-04-2025,15:46:53,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsiyvVJ40YGTtk5Y5h,03-04-2025,20:06:13,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Asiz5vPnn7Ot0pfkNF,03-04-2025,20:08:06,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AskEXcIAB458T8vpAo,04-04-2025,10:35:54,Pot transfer,Holiday Pot,,Savings,60,GBP,60,GBP,,,,,,,60
tx_0000AskEaJeFwzGILZFdqr,04-04-2025,10:36:23,Faster payment,Apurv Renake,,Bills,-51.51,GBP,-51.51,GBP,Gas Elect,,,Gas Elect,,-51.51,
tx_0000AskIm7d8rIMSJvHmlu,04-04-2025,11:23:20,Card payment,Runa,💼,General,-74.41,GBP,-74.41,GBP,,51 Eastcheap,,Runa Network Limited   London        GBR,,-74.41,
tx_0000AskIvr4HI8axBrfM5F,04-04-2025,11:25:06,Card payment,Deliveroo,🍝🦘,Eating out,-13.44,GBP,-13.44,GBP,,,,DELIVEROO              +442036999977 GBR,,-13.44,
tx_0000AsmBj4usBKbIhTnFK5,05-04-2025,09:13:47,Card payment,Transport for London,🚆,Transport,-9.65,GBP,-9.65,GBP,"Travel charge for Saturday, 5 Apr","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-9.65,
tx_0000AsmF3lV5rdZeXjAlI9,05-04-2025,09:51:08,Pot transfer,Holiday Pot,,Savings,90,GBP,90,GBP,,,,,,,90
tx_0000AsmM2ggqxkcp4mnInZ,05-04-2025,11:09:22,Card payment,Pho,🍲,Eating out,-13.5,GBP,-13.5,GBP,,Gallery,,Pho Stratford          London        GBR,,-13.5,
tx_0000Asmd9adFaEJv6zBAUT,05-04-2025,14:21:06,Card payment,Primark,👕,Shopping,-57.1,GBP,-57.1,GBP,,"Stratford, 127- 128 The Arcade",,PRIMARK 671            STRATFORD     GBR,,-57.1,
tx_0000Asmeb9HGyqEshtuDfF,05-04-2025,14:37:17,Card payment,Wing Stop,🍽,Eating out,-11.25,GBP,-11.25,GBP,,Unit Su2056,,WING STOP WESTFIELD ST LONDON        GBR,,-11.25,
tx_0000AsmekRYYODg9BlhVT8,05-04-2025,14:38:58,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000Asp4u9LrunMhN8KsE6,06-04-2025,18:41:28,Monzo-to-Monzo,Rakshanda Ranadive,,General,50,GBP,50,GBP,,,,,,,50
tx_0000Asp56VyfcPHID25Dxi,06-04-2025,18:43:42,Flex,,,Transfers,-50,GBP,-50,GBP,Early payment towards Calzedonia UK,,,Flex,,-50,
tx_0000Asqji85x3IP4FbOcLb,07-04-2025,13:53:25,Card payment,Uber,🚖,Transport,-18.72,GBP,-18.72,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-18.72,
tx_0000AsqsOQLUO1OjJMiNaD,07-04-2025,15:30:42,Pot transfer,Holiday Pot,,Savings,20,GBP,20,GBP,,,,,,,20
tx_0000AsqtdEfKC8H4LQiUUb,07-04-2025,15:44:35,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsqtkL9KUBgUL9LwUE,07-04-2025,15:45:52,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsrRQlcjk5vbqbLk5h,07-04-2025,22:03:18,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsrRasfaOtFJgapXWL,07-04-2025,22:05:08,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AssszvBX4somdNiyiv,08-04-2025,14:46:54,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000Asst1Ti8CHeKqi6jHX,08-04-2025,14:47:11,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Asst8jLgSCI5SeCJFq,08-04-2025,14:48:30,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsstEifhssQgVMyrrv,08-04-2025,14:49:35,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsstLn8DhVOrfwVRv0,08-04-2025,14:50:51,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AstYdhwxnhaHrBdwX4,08-04-2025,22:33:30,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AstYlSC8GJkTV00enZ,08-04-2025,22:34:54,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AsuJcujxSO5F1CjvZh,09-04-2025,07:20:00,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AsuJnBhVFmMAromF9O,09-04-2025,07:21:51,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000Asub4I7sJclCf6IqCP,09-04-2025,10:35:25,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Tuesday, 8 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-1.75,
tx_0000AsvN0M2qbBkT2vNg26,09-04-2025,19:32:33,Card payment,Iceland,❄️ ,Groceries,-6.5,GBP,-6.5,GBP,,222-226 Southwark Park Road,,ICELAND                BERMONDSEY    GBR,,-6.5,
tx_0000Asx2Xqg6193gpLPRcv,10-04-2025,14:52:43,Card payment,Klarna,💳,Bills,-27.4,GBP,-27.4,GBP,,,,Klarna*Amazon          London        GBR,,-27.4,
tx_0000AsxP5HDmY6TafJTCbp,10-04-2025,19:05:17,Card payment,St James Super Market London,🛒,Groceries,-2.37,GBP,-2.37,GBP,,191 Southwark Park Road,,LOYN LTD               LONDON        GBR,,-2.37,
tx_0000AsywjSSdff0SczmjJZ,11-04-2025,12:57:01,Faster payment,PATTIPEILOHY,,Income,4.28,GBP,4.28,GBP,Tips,,,Tips,,,4.28
tx_0000AsyyzHWGJocvIHHezK,11-04-2025,13:22:17,Card payment,Nayax Vending       ,🍫,Eating out,-1.9,GBP,-1.9,GBP,,"Town Centre House, Merrion Centre Merrio",,NYX*LRS                Leeds         GBR,,-1.9,
tx_0000AszBJ53FaCc2yeEet0,11-04-2025,15:40:19,Card payment,Human Forest,🚗,Transport,-3,GBP,-3,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-3,
tx_0000AszBckztqvnMBWId9e,11-04-2025,15:43:53,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AszBn52WBu7LvjIaAb,11-04-2025,15:45:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AszosiChu2owdjpywj,11-04-2025,23:03:46,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000Aszp2Gd5HNfy0yjPFZ,11-04-2025,23:05:29,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AszpUjOvtsR7JLwMPz,11-04-2025,23:10:38,Card payment,Londoner Kebabs,🍴,Eating out,-20,GBP,-20,GBP,,23 Duke Street Hill,,LONDONER KEBABS        LONDON        GBR,,-20,
tx_0000At0gAHvdcydz2f9Bw1,12-04-2025,09:00:48,Pot transfer,Holiday Pot,,Savings,80.53,GBP,80.53,GBP,,,,,,,80.53
tx_0000At1YhNY19VT2taa62j,12-04-2025,19:11:51,Card payment,Tesco,🍏 ,Groceries,-7.8,GBP,-7.8,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-7.8,
tx_0000At5PKIUzdRsQveXbRB,14-04-2025,15:45:41,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-6,
tx_0000At5PVCuYkZzkmhhZ8k,14-04-2025,15:47:39,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000At5PfEaBOJGkyEGU8x,14-04-2025,15:49:28,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000At5zqaym3f9cFifpEw,14-04-2025,22:34:54,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000At5zzxHGWU3yM4FN4c,14-04-2025,22:36:36,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000At5zzy85M6JWzsxYP3,14-04-2025,22:36:36,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000At607FaMqugyohQbaM,14-04-2025,22:37:55,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000At7OhORdz0gve7HGRG,15-04-2025,14:48:04,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000At7Osdwwg0sIv2HbUq,15-04-2025,14:50:06,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000At86oNzMTPs3eyvcZt,15-04-2025,23:02:22,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000At86wykveqtJATF5RB,15-04-2025,23:03:55,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000At8p8DkOekhSxqxiJl,16-04-2025,07:18:58,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000At8pEmqr3K5GzZstmb,16-04-2025,07:20:09,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000At9Y5r8OFvdaj8uav3,16-04-2025,15:42:46,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000At9YGoZ898brmp3mYj,16-04-2025,15:44:45,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtA15wOxZN5byksaGY,16-04-2025,21:07:43,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtA1G8q6BIJzRwRBJK,16-04-2025,21:09:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtBQWDQFbLHAbvOdDF,17-04-2025,13:27:19,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtBQdkX8tQk6sjFCJV,17-04-2025,13:28:40,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
tx_0000AtDfeW9HkRhFkNFbCE,18-04-2025,15:26:18,Faster payment,A Yenpure,,Income,110,GBP,110,GBP,A Yenpure,,,A Yenpure,,,110
tx_0000AtDfmAeXYM9mXrPTdp,18-04-2025,15:27:41,Flex,,,Transfers,-108.98,GBP,-108.98,GBP,Early payment towards Ryanair,,,Flex,,-108.98,
tx_0000AtF6ED2t2hYGOU9H4j,19-04-2025,07:58:48,Card payment,Human Forest,🚗,Transport,-6,GBP,-6,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-6,
tx_0000AtF6RPvmRjskrNAWlW,19-04-2025,08:01:11,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,-5,
tx_0000AtF6ZKtd35ndHnrNXV,19-04-2025,08:02:37,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 +442081577491 GBR,,,5
